id_venta,fecha,id_cliente,pais,sucursal,producto,categoria,cantidad,precio_unitario,canal,metodo_pago
2273,2025-05-25,4285,Mexico,Sucursal-24,Monitor 24,Monitores,6,1111.9,Web,Transferencia
2274,2025-04-28,111411,Honduras,Sucursal-18,Impresora Laser,Impresion,6,1386.28,Tienda,Tarjeta
2275,2025-06-06,100027,Mexico,Sucursal-13,Silla Ergonomica,Muebles,5,1399.73,App,Tarjeta
2276,2025-04-25,93340,Guatemala,Sucursal-23,Monitor 24,Monitores,6,1248.8,Web,Efectivo
2277,2025-03-11,78644,Honduras,Sucursal-20,Silla Ergonomica,Muebles,8,1598.15,Tienda,Efectivo
2278,2026-05-02,91559,Honduras,Sucursal-1,Router WiFi 6,Redes,5,787.04,Web,Efectivo
2279,2025-11-21,1343,Honduras,Sucursal-3,Impresora Laser,Impresion,3,1526.85,Web,Transferencia
2280,2026-01-06,21505,Estados Unidos,Sucursal-12,Mouse Gamer X,Accesorios,7,195.34,Marketplace,PayPal
2281,2025-09-24,101471,El Salvador,Sucursal-14,Router WiFi 6,Redes,8,632.63,App,Tarjeta
2282,2025-07-14,27808,Guatemala,Sucursal-23,SSD 1TB,Almacenamiento,7,720.84,Marketplace,PayPal
2283,2026-04-10,40394,Guatemala,Sucursal-6,Laptop Pro 14,Computadoras,3,8899.61,Web,PayPal
2284,2025-03-22,103823,Estados Unidos,Sucursal-24,Teclado Mecanico,Accesorios,3,491.82,Marketplace,Transferencia
2285,2026-04-21,32912,Honduras,Sucursal-27,Audifonos BT,Audio,3,275.51,Tienda,Efectivo
2286,2025-06-18,55697,El Salvador,Sucursal-6,Silla Ergonomica,Muebles,6,1802.97,Marketplace,PayPal
2287,2025-02-08,25064,Honduras,Sucursal-26,USB 64GB,Almacenamiento,7,68.61,Web,Tarjeta
2288,2025-05-15,96808,El Salvador,Sucursal-28,Mouse Gamer X,Accesorios,7,190.57,Web,PayPal
2289,2025-04-17,101183,Estados Unidos,Sucursal-27,USB 64GB,Almacenamiento,5,81.24,Tienda,Tarjeta
2290,2025-03-23,18203,El Salvador,Sucursal-12,Teclado Mecanico,Accesorios,8,406.83,App,Efectivo
2291,2026-03-16,2582,Estados Unidos,Sucursal-3,Monitor 24,Monitores,5,1443.52,Marketplace,Efectivo
2292,2025-06-10,20605,Mexico,Sucursal-12,USB 64GB,Almacenamiento,2,81.99,App,PayPal
2293,2025-03-06,55200,Honduras,Sucursal-30,Audifonos BT,Audio,8,315.17,Tienda,Efectivo
2294,2025-08-31,1853,El Salvador,Sucursal-7,SSD 1TB,Almacenamiento,6,556.02,Marketplace,Efectivo
2295,2025-07-25,33434,Guatemala,Sucursal-12,Silla Ergonomica,Muebles,6,1623.2,App,Efectivo
2296,2025-02-25,89220,Mexico,Sucursal-2,Monitor 24,Monitores,4,1164.65,App,Transferencia
2297,2025-10-21,48388,Honduras,Sucursal-15,Router WiFi 6,Redes,6,809.24,App,Transferencia
2298,2025-03-29,55975,Mexico,Sucursal-6,Teclado Mecanico,Accesorios,5,532.01,Tienda,Transferencia
2299,2025-07-25,113434,Mexico,Sucursal-4,Mouse Gamer X,Accesorios,2,194.54,App,Transferencia
2300,2026-01-30,78209,El Salvador,Sucursal-2,SSD 1TB,Almacenamiento,6,604.49,App,Efectivo
2301,2026-02-13,26052,Mexico,Sucursal-10,Teclado Mecanico,Accesorios,3,411.39,Web,Efectivo
2302,2025-06-16,46008,Estados Unidos,Sucursal-14,Silla Ergonomica,Muebles,4,1577.66,Marketplace,Transferencia
2303,2025-03-16,115184,Mexico,Sucursal-15,Audifonos BT,Audio,2,282.26,Marketplace,Transferencia
2304,2026-05-11,100849,Guatemala,Sucursal-3,Teclado Mecanico,Accesorios,8,404.46,App,Tarjeta
2305,2025-08-26,30515,Mexico,Sucursal-9,USB 64GB,Almacenamiento,8,82.35,Tienda,Efectivo
2306,2025-10-09,17093,Guatemala,Sucursal-13,USB 64GB,Almacenamiento,4,78.79,Tienda,Efectivo
2307,2025-01-28,38004,Mexico,Sucursal-23,Impresora Laser,Impresion,7,1406.27,Marketplace,Efectivo
2308,2025-04-02,49177,Honduras,Sucursal-14,Silla Ergonomica,Muebles,5,1576.16,Marketplace,PayPal
2309,2025-11-24,42554,Mexico,Sucursal-13,Audifonos BT,Audio,3,382.06,Marketplace,Transferencia
2310,2026-03-28,3206,El Salvador,Sucursal-30,Mouse Gamer X,Accesorios,1,184.52,App,Efectivo
2311,2025-10-18,63442,Mexico,Sucursal-9,SSD 1TB,Almacenamiento,1,571.13,Web,Tarjeta
2312,2025-04-27,86195,Honduras,Sucursal-21,Audifonos BT,Audio,3,280.11,App,Tarjeta
2313,2026-04-11,71273,Estados Unidos,Sucursal-9,Audifonos BT,Audio,8,324.34,Web,Efectivo
2314,2025-07-17,113302,El Salvador,Sucursal-15,Laptop Pro 14,Computadoras,8,7925.53,Marketplace,Transferencia
2315,2026-03-04,45189,Estados Unidos,Sucursal-9,Monitor 24,Monitores,4,1346.07,Tienda,Efectivo
2316,2026-04-23,95199,Guatemala,Sucursal-19,Monitor 24,Monitores,3,1468.64,App,PayPal
2317,2025-03-02,48099,Estados Unidos,Sucursal-27,Laptop Pro 14,Computadoras,6,9561.31,Marketplace,Tarjeta
2318,2025-03-29,83372,Honduras,Sucursal-26,Mouse Gamer X,Accesorios,7,200.47,Tienda,Tarjeta
2319,2026-03-29,43747,Honduras,Sucursal-10,Silla Ergonomica,Muebles,1,1574.83,Tienda,PayPal
2320,2025-08-26,100613,Estados Unidos,Sucursal-11,Audifonos BT,Audio,4,350.91,Marketplace,Efectivo
2321,2026-04-08,105500,El Salvador,Sucursal-29,Mouse Gamer X,Accesorios,8,209.16,Marketplace,Tarjeta
2322,2025-10-31,89533,Estados Unidos,Sucursal-7,Impresora Laser,Impresion,7,1542.42,Marketplace,Transferencia
2323,2025-06-03,74774,Estados Unidos,Sucursal-12,Router WiFi 6,Redes,7,626.22,Web,Tarjeta
2324,2025-02-14,106873,El Salvador,Sucursal-22,Monitor 24,Monitores,4,1447.88,Marketplace,Transferencia
2325,2025-07-17,100982,Estados Unidos,Sucursal-4,Silla Ergonomica,Muebles,7,1821.22,Marketplace,Transferencia
2326,2026-02-28,22875,Honduras,Sucursal-18,USB 64GB,Almacenamiento,4,67.98,Marketplace,Transferencia
2327,2025-02-14,70946,El Salvador,Sucursal-13,SSD 1TB,Almacenamiento,4,708.35,Marketplace,Tarjeta
2328,2025-06-03,110273,Mexico,Sucursal-16,Teclado Mecanico,Accesorios,4,436.24,Web,Efectivo
2329,2025-05-26,69726,Mexico,Sucursal-7,USB 64GB,Almacenamiento,4,89.49,Web,Transferencia
2330,2025-04-30,81173,Estados Unidos,Sucursal-11,Monitor 24,Monitores,5,1275.16,Tienda,Transferencia
2331,2025-11-01,27157,Mexico,Sucursal-30,Audifonos BT,Audio,2,307.59,Web,Tarjeta
2332,2025-09-29,88984,El Salvador,Sucursal-12,SSD 1TB,Almacenamiento,5,678.92,Web,Tarjeta
2333,2025-09-30,26566,El Salvador,Sucursal-7,Impresora Laser,Impresion,3,1289.39,Marketplace,Transferencia
2334,2025-09-24,52006,Honduras,Sucursal-11,Teclado Mecanico,Accesorios,3,423.41,Tienda,Efectivo
2335,2026-03-22,115608,Guatemala,Sucursal-9,USB 64GB,Almacenamiento,4,71.43,Web,Efectivo
2336,2025-12-10,75545,El Salvador,Sucursal-7,USB 64GB,Almacenamiento,2,75.85,App,Tarjeta
2337,2025-07-16,13422,Honduras,Sucursal-14,Silla Ergonomica,Muebles,6,1868.09,Marketplace,PayPal
2338,2025-04-04,19416,Estados Unidos,Sucursal-15,SSD 1TB,Almacenamiento,2,595.59,App,Tarjeta
2339,2025-10-11,105385,El Salvador,Sucursal-25,Audifonos BT,Audio,5,319.07,Marketplace,Efectivo
2340,2025-03-15,101718,Estados Unidos,Sucursal-23,Laptop Pro 14,Computadoras,5,8316.55,Web,Tarjeta
2341,2025-12-11,15364,Guatemala,Sucursal-16,Laptop Pro 14,Computadoras,2,7554.92,Web,Tarjeta
2342,2025-01-01,96357,Guatemala,Sucursal-22,Router WiFi 6,Redes,8,772.82,Marketplace,PayPal
2343,2025-12-18,34729,Estados Unidos,Sucursal-24,Laptop Pro 14,Computadoras,8,8771.47,App,Transferencia
2344,2026-04-28,44539,Guatemala,Sucursal-23,SSD 1TB,Almacenamiento,7,565.49,Tienda,PayPal
2345,2025-02-11,97078,Mexico,Sucursal-11,Teclado Mecanico,Accesorios,6,528.37,App,Efectivo
2346,2025-01-13,28750,Estados Unidos,Sucursal-23,Silla Ergonomica,Muebles,1,1426.43,Tienda,Transferencia
2347,2026-01-14,48998,Guatemala,Sucursal-29,Monitor 24,Monitores,4,1083.97,Tienda,Transferencia
2348,2025-06-15,60366,Mexico,Sucursal-3,Audifonos BT,Audio,8,288.82,App,PayPal
2349,2026-02-05,61310,Honduras,Sucursal-4,Audifonos BT,Audio,4,373.37,Web,PayPal
2350,2025-05-25,112534,El Salvador,Sucursal-1,Impresora Laser,Impresion,8,1371.47,App,Tarjeta
2351,2026-01-09,105782,El Salvador,Sucursal-12,Audifonos BT,Audio,6,357.62,App,Transferencia
2352,2025-01-25,41457,Mexico,Sucursal-18,Audifonos BT,Audio,2,350.39,Marketplace,PayPal
2353,2025-12-12,55918,El Salvador,Sucursal-4,Mouse Gamer X,Accesorios,7,161.84,Marketplace,Tarjeta
2354,2025-06-05,35898,Mexico,Sucursal-30,Silla Ergonomica,Muebles,8,1771.59,App,PayPal
2355,2025-02-06,92804,El Salvador,Sucursal-6,USB 64GB,Almacenamiento,5,88.53,Tienda,PayPal
2356,2025-02-12,12555,Estados Unidos,Sucursal-22,Teclado Mecanico,Accesorios,5,528.54,App,Tarjeta
2357,2025-01-24,13434,Guatemala,Sucursal-16,USB 64GB,Almacenamiento,5,74.5,Tienda,Transferencia
2358,2026-03-03,63140,Guatemala,Sucursal-6,Impresora Laser,Impresion,8,1472.99,Tienda,Efectivo
2359,2025-06-15,109740,Honduras,Sucursal-26,Monitor 24,Monitores,7,1379.43,Web,Transferencia
2360,2025-12-27,4136,Honduras,Sucursal-21,SSD 1TB,Almacenamiento,7,698.4,Web,PayPal
2361,2025-12-06,2903,Guatemala,Sucursal-18,Monitor 24,Monitores,4,1343.46,Web,Tarjeta
2362,2025-06-27,13525,Honduras,Sucursal-30,Teclado Mecanico,Accesorios,2,459.16,Tienda,PayPal
2363,2025-05-19,67417,Mexico,Sucursal-13,USB 64GB,Almacenamiento,5,70.89,Marketplace,Efectivo
2364,2025-04-30,39746,Honduras,Sucursal-24,SSD 1TB,Almacenamiento,3,598.68,Marketplace,PayPal
2365,2025-10-07,118867,El Salvador,Sucursal-17,Audifonos BT,Audio,5,357.91,App,Efectivo
2366,2025-10-16,65331,Honduras,Sucursal-27,USB 64GB,Almacenamiento,8,86.61,Marketplace,Efectivo
2367,2026-05-12,119697,Guatemala,Sucursal-3,Silla Ergonomica,Muebles,7,1836.39,Tienda,Tarjeta
2368,2026-04-05,48904,Estados Unidos,Sucursal-10,Monitor 24,Monitores,3,1247.88,Marketplace,Efectivo
2369,2025-12-02,14030,Guatemala,Sucursal-22,Mouse Gamer X,Accesorios,2,156.78,Web,PayPal
2370,2025-06-09,100770,Mexico,Sucursal-14,Laptop Pro 14,Computadoras,7,8404.09,App,PayPal
2371,2026-03-19,77387,Honduras,Sucursal-9,Silla Ergonomica,Muebles,1,1468.58,Tienda,Tarjeta
2372,2026-04-23,21153,Honduras,Sucursal-7,Monitor 24,Monitores,1,1297.25,App,Efectivo
2373,2025-05-28,28560,Estados Unidos,Sucursal-27,Laptop Pro 14,Computadoras,5,9903.56,App,Tarjeta
2374,2025-09-04,108171,Guatemala,Sucursal-27,SSD 1TB,Almacenamiento,3,742.33,Tienda,PayPal
2375,2025-05-19,83003,Honduras,Sucursal-17,Mouse Gamer X,Accesorios,4,181.76,Tienda,PayPal
2376,2025-01-05,40014,Guatemala,Sucursal-29,Impresora Laser,Impresion,4,1728.26,App,Tarjeta
2377,2025-12-02,61953,Estados Unidos,Sucursal-19,Teclado Mecanico,Accesorios,2,473.2,App,PayPal
2378,2025-12-31,83907,Guatemala,Sucursal-20,Audifonos BT,Audio,4,316.47,Marketplace,PayPal
2379,2025-09-19,34555,El Salvador,Sucursal-18,USB 64GB,Almacenamiento,1,77.3,Web,Transferencia
2380,2025-10-01,56572,Honduras,Sucursal-20,Monitor 24,Monitores,4,1309.74,Marketplace,PayPal
2381,2025-12-31,58909,Estados Unidos,Sucursal-19,Audifonos BT,Audio,8,351.03,App,Efectivo
2382,2025-08-13,9648,Mexico,Sucursal-11,Teclado Mecanico,Accesorios,2,452.21,App,Tarjeta
2383,2025-01-19,98783,Estados Unidos,Sucursal-14,SSD 1TB,Almacenamiento,6,724.08,App,Transferencia
2384,2026-02-17,17612,Estados Unidos,Sucursal-13,Laptop Pro 14,Computadoras,7,9473.82,Tienda,PayPal
2385,2025-12-29,113329,Mexico,Sucursal-15,Teclado Mecanico,Accesorios,8,461.25,Tienda,PayPal
2386,2025-03-24,78109,Mexico,Sucursal-18,Monitor 24,Monitores,1,1231.41,Web,Tarjeta
2387,2025-11-21,81969,El Salvador,Sucursal-4,USB 64GB,Almacenamiento,4,64.7,Tienda,Efectivo
2388,2025-06-06,79863,El Salvador,Sucursal-29,Audifonos BT,Audio,6,282.87,App,Transferencia
2389,2025-01-28,21842,Honduras,Sucursal-2,SSD 1TB,Almacenamiento,2,702.06,App,PayPal
2390,2025-02-19,12291,Mexico,Sucursal-25,Teclado Mecanico,Accesorios,2,502.83,Web,Efectivo
2391,2025-11-08,68158,Guatemala,Sucursal-30,Laptop Pro 14,Computadoras,3,9730.54,Web,Transferencia
2392,2025-12-24,17321,Honduras,Sucursal-4,Silla Ergonomica,Muebles,1,1752.21,Web,Efectivo
2393,2025-11-03,17697,El Salvador,Sucursal-4,Mouse Gamer X,Accesorios,1,204.37,Marketplace,Transferencia
2394,2026-01-01,74834,Mexico,Sucursal-12,Router WiFi 6,Redes,7,768.35,Web,Efectivo
2395,2026-02-14,88030,Estados Unidos,Sucursal-13,Teclado Mecanico,Accesorios,5,513.03,App,Efectivo
2396,2026-03-22,34385,Estados Unidos,Sucursal-1,Router WiFi 6,Redes,7,641.96,Marketplace,Efectivo
2397,2025-01-05,112718,Estados Unidos,Sucursal-9,USB 64GB,Almacenamiento,7,88.04,Marketplace,Efectivo
2398,2025-03-06,26413,Honduras,Sucursal-30,USB 64GB,Almacenamiento,7,73.6,App,Tarjeta
2399,2025-12-04,105121,Mexico,Sucursal-19,Teclado Mecanico,Accesorios,2,517.76,App,Efectivo
2400,2026-02-02,107896,Estados Unidos,Sucursal-19,Silla Ergonomica,Muebles,4,1767.64,App,Tarjeta
2401,2026-01-21,17038,Estados Unidos,Sucursal-19,USB 64GB,Almacenamiento,8,83.52,App,PayPal
2402,2025-07-13,66408,El Salvador,Sucursal-3,Audifonos BT,Audio,3,297.37,Web,Tarjeta
2403,2025-03-21,18423,El Salvador,Sucursal-8,Mouse Gamer X,Accesorios,1,154.75,Tienda,Tarjeta
2404,2025-07-07,78070,Guatemala,Sucursal-23,Impresora Laser,Impresion,4,1439.33,Tienda,PayPal
2405,2026-01-01,83216,Honduras,Sucursal-22,Router WiFi 6,Redes,7,815.0,Marketplace,Efectivo
2406,2026-04-05,60910,Mexico,Sucursal-25,Silla Ergonomica,Muebles,6,1506.5,Web,Tarjeta
2407,2025-08-04,42132,El Salvador,Sucursal-1,Impresora Laser,Impresion,2,1273.02,App,Transferencia
2408,2025-06-23,32581,El Salvador,Sucursal-2,Teclado Mecanico,Accesorios,7,451.14,Tienda,Transferencia
2409,2026-04-27,42297,Honduras,Sucursal-9,Mouse Gamer X,Accesorios,5,170.5,Marketplace,Transferencia
2410,2026-01-16,93260,Estados Unidos,Sucursal-7,USB 64GB,Almacenamiento,6,69.74,Marketplace,Tarjeta
2411,2026-02-21,107736,Mexico,Sucursal-12,Laptop Pro 14,Computadoras,1,8832.39,Marketplace,Transferencia
2412,2026-01-20,26084,Honduras,Sucursal-11,Router WiFi 6,Redes,8,715.33,Web,PayPal
2413,2025-10-10,18016,Estados Unidos,Sucursal-25,Laptop Pro 14,Computadoras,6,7329.09,Tienda,PayPal
2414,2025-08-14,110896,Estados Unidos,Sucursal-18,Audifonos BT,Audio,3,312.82,App,Tarjeta
2415,2025-05-14,68295,Guatemala,Sucursal-29,Impresora Laser,Impresion,1,1498.2,App,Tarjeta
2416,2025-11-28,39368,Mexico,Sucursal-1,Laptop Pro 14,Computadoras,4,9891.43,Marketplace,PayPal
2417,2025-07-16,80269,El Salvador,Sucursal-17,Teclado Mecanico,Accesorios,1,448.8,Marketplace,PayPal
2418,2025-05-17,112035,Guatemala,Sucursal-10,Impresora Laser,Impresion,4,1435.32,Marketplace,Tarjeta
2419,2025-12-01,26206,Honduras,Sucursal-21,Router WiFi 6,Redes,5,693.64,App,Efectivo
2420,2025-07-19,105130,El Salvador,Sucursal-3,SSD 1TB,Almacenamiento,8,625.44,Tienda,Tarjeta
2421,2026-02-26,18756,Estados Unidos,Sucursal-29,Monitor 24,Monitores,3,1101.14,Tienda,Tarjeta
2422,2025-09-05,50400,Mexico,Sucursal-28,Router WiFi 6,Redes,3,764.67,Web,Transferencia
2423,2026-02-28,9015,Mexico,Sucursal-14,USB 64GB,Almacenamiento,6,82.53,Tienda,PayPal
2424,2025-11-30,79072,Estados Unidos,Sucursal-27,Impresora Laser,Impresion,8,1418.3,App,PayPal
2425,2026-04-09,8968,El Salvador,Sucursal-22,Teclado Mecanico,Accesorios,6,481.46,Marketplace,Tarjeta
2426,2025-06-12,90834,Mexico,Sucursal-28,Monitor 24,Monitores,2,1437.28,App,Efectivo
2427,2025-06-25,82344,El Salvador,Sucursal-23,Audifonos BT,Audio,8,373.78,Web,Tarjeta
2428,2026-04-22,4308,Estados Unidos,Sucursal-17,Monitor 24,Monitores,6,1456.42,Marketplace,Tarjeta
2429,2026-02-09,93731,Mexico,Sucursal-15,Router WiFi 6,Redes,4,613.48,Tienda,Efectivo
2430,2026-01-21,80085,Honduras,Sucursal-7,SSD 1TB,Almacenamiento,3,742.49,Tienda,Transferencia
2431,2025-07-06,40455,Mexico,Sucursal-3,Silla Ergonomica,Muebles,6,1583.1,Tienda,Tarjeta
2432,2025-08-24,98958,Mexico,Sucursal-25,SSD 1TB,Almacenamiento,8,582.55,Tienda,Efectivo
2433,2025-12-05,69178,Estados Unidos,Sucursal-12,Audifonos BT,Audio,3,334.39,Web,Transferencia
2434,2025-05-19,21205,Guatemala,Sucursal-6,Silla Ergonomica,Muebles,5,1895.44,Web,Transferencia
2435,2025-10-12,64682,El Salvador,Sucursal-23,Laptop Pro 14,Computadoras,5,8575.9,Tienda,Transferencia
2436,2025-09-15,119550,Estados Unidos,Sucursal-14,USB 64GB,Almacenamiento,7,86.36,Web,Transferencia
2437,2025-05-08,86153,Estados Unidos,Sucursal-3,SSD 1TB,Almacenamiento,6,772.46,App,Tarjeta
2438,2025-10-11,28096,Estados Unidos,Sucursal-23,Mouse Gamer X,Accesorios,2,180.23,Marketplace,Transferencia
2439,2025-05-30,12352,Honduras,Sucursal-12,Router WiFi 6,Redes,2,625.02,App,Efectivo
2440,2026-01-12,32765,El Salvador,Sucursal-28,Silla Ergonomica,Muebles,3,1596.6,Tienda,Transferencia
2441,2025-07-10,45449,Guatemala,Sucursal-29,USB 64GB,Almacenamiento,4,68.98,Marketplace,Tarjeta
2442,2025-05-07,68057,Guatemala,Sucursal-4,Mouse Gamer X,Accesorios,4,157.46,App,Tarjeta
2443,2026-02-23,43456,Mexico,Sucursal-16,Teclado Mecanico,Accesorios,1,436.45,App,Transferencia
2444,2025-06-12,58251,El Salvador,Sucursal-21,Teclado Mecanico,Accesorios,8,511.07,Web,Efectivo
2445,2026-01-26,43337,Guatemala,Sucursal-22,Mouse Gamer X,Accesorios,7,198.18,Tienda,Efectivo
2446,2025-11-09,96745,El Salvador,Sucursal-28,Teclado Mecanico,Accesorios,4,446.37,App,Efectivo
2447,2025-09-25,47501,Guatemala,Sucursal-20,Audifonos BT,Audio,3,304.78,Marketplace,Efectivo
2448,2026-02-08,72851,Honduras,Sucursal-15,Mouse Gamer X,Accesorios,3,181.07,Tienda,Efectivo
2449,2025-02-05,99596,Estados Unidos,Sucursal-19,Mouse Gamer X,Accesorios,4,185.5,App,Transferencia
2450,2025-01-24,4660,Estados Unidos,Sucursal-9,Teclado Mecanico,Accesorios,2,518.08,Web,Efectivo
2451,2025-05-02,58098,Estados Unidos,Sucursal-30,Teclado Mecanico,Accesorios,6,439.3,Tienda,Efectivo
2452,2025-03-04,105419,Honduras,Sucursal-2,Impresora Laser,Impresion,6,1499.13,Marketplace,Efectivo
2453,2025-04-28,102182,Honduras,Sucursal-29,Teclado Mecanico,Accesorios,4,472.72,Tienda,PayPal
2454,2025-02-12,114792,Estados Unidos,Sucursal-23,Impresora Laser,Impresion,1,1682.92,Tienda,Tarjeta
2455,2026-02-23,71478,Mexico,Sucursal-10,Mouse Gamer X,Accesorios,3,199.47,App,Efectivo
2456,2025-11-06,92194,Mexico,Sucursal-8,SSD 1TB,Almacenamiento,6,593.44,Web,PayPal
2457,2026-02-01,71959,Honduras,Sucursal-7,Mouse Gamer X,Accesorios,6,159.25,Tienda,PayPal
2458,2026-02-12,39834,Estados Unidos,Sucursal-18,Silla Ergonomica,Muebles,6,1546.84,Web,Transferencia
2459,2025-05-21,83440,Honduras,Sucursal-23,Router WiFi 6,Redes,5,617.54,Marketplace,Tarjeta
2460,2025-03-03,95862,Mexico,Sucursal-21,Silla Ergonomica,Muebles,8,1444.96,Tienda,PayPal
2461,2025-09-21,31179,El Salvador,Sucursal-26,Monitor 24,Monitores,6,1352.45,App,Efectivo
2462,2026-01-22,107727,Honduras,Sucursal-18,Silla Ergonomica,Muebles,6,1616.07,Marketplace,Tarjeta
2463,2026-04-28,94239,Honduras,Sucursal-9,Router WiFi 6,Redes,4,740.46,Marketplace,Efectivo
2464,2026-01-28,7225,Estados Unidos,Sucursal-15,USB 64GB,Almacenamiento,6,81.49,Marketplace,Transferencia
2465,2025-11-13,73975,Estados Unidos,Sucursal-18,USB 64GB,Almacenamiento,1,85.78,App,Transferencia
2466,2026-04-08,52914,Mexico,Sucursal-4,SSD 1TB,Almacenamiento,3,720.35,Marketplace,Transferencia
2467,2025-07-02,108596,El Salvador,Sucursal-28,USB 64GB,Almacenamiento,2,70.91,Marketplace,Efectivo
2468,2026-03-16,66455,Guatemala,Sucursal-15,Impresora Laser,Impresion,7,1441.31,Tienda,Efectivo
2469,2025-04-22,25905,Mexico,Sucursal-14,Laptop Pro 14,Computadoras,5,7313.03,Tienda,Transferencia
2470,2025-01-02,40142,El Salvador,Sucursal-8,Teclado Mecanico,Accesorios,6,399.04,App,Efectivo
2471,2025-11-04,56974,Estados Unidos,Sucursal-4,Teclado Mecanico,Accesorios,6,465.39,App,Tarjeta
2472,2025-10-02,42686,Guatemala,Sucursal-30,USB 64GB,Almacenamiento,2,66.17,Web,Efectivo
2473,2025-04-29,49860,Honduras,Sucursal-22,Silla Ergonomica,Muebles,4,1785.21,App,PayPal
2474,2025-12-13,110509,Mexico,Sucursal-25,SSD 1TB,Almacenamiento,1,578.09,Web,Tarjeta
2475,2025-11-30,62831,Mexico,Sucursal-17,Silla Ergonomica,Muebles,2,1467.83,App,PayPal
2476,2025-03-11,98780,El Salvador,Sucursal-26,Laptop Pro 14,Computadoras,6,9410.51,Marketplace,Transferencia
2477,2025-09-20,90083,Estados Unidos,Sucursal-20,Silla Ergonomica,Muebles,5,1756.1,Marketplace,Tarjeta
2478,2025-04-27,59280,Estados Unidos,Sucursal-25,Laptop Pro 14,Computadoras,7,9618.1,App,Transferencia
2479,2025-07-17,98165,El Salvador,Sucursal-29,Teclado Mecanico,Accesorios,8,512.72,Marketplace,Tarjeta
2480,2026-03-27,54010,El Salvador,Sucursal-12,Mouse Gamer X,Accesorios,3,184.54,App,Transferencia
2481,2025-06-05,104332,Estados Unidos,Sucursal-4,Audifonos BT,Audio,4,318.92,Web,Tarjeta
2482,2025-09-07,22758,Honduras,Sucursal-27,USB 64GB,Almacenamiento,8,89.13,Web,Tarjeta
2483,2025-03-18,4229,Mexico,Sucursal-23,Mouse Gamer X,Accesorios,6,197.1,Tienda,PayPal
2484,2025-03-03,7416,Honduras,Sucursal-29,Silla Ergonomica,Muebles,7,1508.27,App,Tarjeta
2485,2025-10-08,52888,El Salvador,Sucursal-5,Impresora Laser,Impresion,1,1449.06,Tienda,PayPal
2486,2025-07-27,107560,Estados Unidos,Sucursal-5,Audifonos BT,Audio,2,369.56,Tienda,Efectivo
2487,2026-04-20,81215,Estados Unidos,Sucursal-23,Mouse Gamer X,Accesorios,8,197.57,Marketplace,Tarjeta
2488,2025-07-03,9373,Mexico,Sucursal-2,Mouse Gamer X,Accesorios,4,199.91,App,Efectivo
2489,2026-02-15,9784,Guatemala,Sucursal-17,Router WiFi 6,Redes,7,607.11,Marketplace,PayPal
2490,2025-07-05,47503,El Salvador,Sucursal-19,Router WiFi 6,Redes,3,606.5,Tienda,Transferencia
2491,2025-09-15,75586,Estados Unidos,Sucursal-22,SSD 1TB,Almacenamiento,1,763.49,Web,Tarjeta
2492,2025-03-29,17808,Guatemala,Sucursal-4,Laptop Pro 14,Computadoras,4,8168.88,Tienda,Transferencia
2493,2025-06-22,34557,El Salvador,Sucursal-9,Teclado Mecanico,Accesorios,5,440.79,Marketplace,Efectivo
2494,2025-10-04,26522,Mexico,Sucursal-8,Audifonos BT,Audio,6,290.79,Marketplace,Transferencia
2495,2025-12-12,108780,Mexico,Sucursal-26,Laptop Pro 14,Computadoras,7,7683.32,App,PayPal
2496,2025-01-02,57200,Honduras,Sucursal-30,Monitor 24,Monitores,7,1188.11,App,Transferencia
2497,2025-02-19,8351,Estados Unidos,Sucursal-13,Impresora Laser,Impresion,5,1674.75,Tienda,PayPal
2498,2026-03-16,91763,Guatemala,Sucursal-16,Mouse Gamer X,Accesorios,1,211.91,App,Tarjeta
2499,2025-09-30,108616,Guatemala,Sucursal-7,Audifonos BT,Audio,8,297.14,Marketplace,PayPal
2500,2025-04-14,20896,Mexico,Sucursal-30,Audifonos BT,Audio,1,316.39,App,Tarjeta
2501,2025-01-27,52153,Honduras,Sucursal-7,Monitor 24,Monitores,1,1446.34,Marketplace,Tarjeta
2502,2025-01-03,9753,Honduras,Sucursal-26,Audifonos BT,Audio,8,316.24,Web,Transferencia
2503,2025-03-27,66833,Mexico,Sucursal-14,Impresora Laser,Impresion,2,1250.32,App,Tarjeta
2504,2026-02-06,32533,Estados Unidos,Sucursal-14,Router WiFi 6,Redes,4,711.41,Tienda,Efectivo
2505,2026-03-23,115015,El Salvador,Sucursal-7,Audifonos BT,Audio,4,327.23,Web,Efectivo
2506,2025-04-12,108466,Estados Unidos,Sucursal-12,Mouse Gamer X,Accesorios,2,190.09,Marketplace,Efectivo
